ImageID,"(T_A, T_B)",optA_img,optB_img,true_img,baseline_img,humanChoice,rejectionChoice
507,"(np.float64(0.3430506042797616), np.float64(0.8541945505606654))",DPO_dataset/Img_A/A_507.png,DPO_dataset/Img_B/B_507.png,DPO_dataset/Img_true/Real_507.png,DPO_dataset/Img_baseline/Baseline_507.png,,
508,"(np.float64(0.16152190992326798), np.float64(0.8070130551905675))",DPO_dataset/Img_A/A_508.png,DPO_dataset/Img_B/B_508.png,DPO_dataset/Img_true/Real_508.png,DPO_dataset/Img_baseline/Baseline_508.png,,
509,"(np.float64(0.1359058751740232), np.float64(0.8369051624896812))",DPO_dataset/Img_A/A_509.png,DPO_dataset/Img_B/B_509.png,DPO_dataset/Img_true/Real_509.png,DPO_dataset/Img_baseline/Baseline_509.png,DPO_dataset/Img_A/A_509.png,None
510,"(np.float64(0.4376300864055148), np.float64(0.684791927539626))",DPO_dataset/Img_A/A_510.png,DPO_dataset/Img_B/B_510.png,DPO_dataset/Img_true/Real_510.png,DPO_dataset/Img_baseline/Baseline_510.png,,
511,"(np.float64(0.33516020572172667), np.float64(0.8435911890775317))",DPO_dataset/Img_A/A_511.png,DPO_dataset/Img_B/B_511.png,DPO_dataset/Img_true/Real_511.png,DPO_dataset/Img_baseline/Baseline_511.png,DPO_dataset/Img_B/B_511.png,DPO_dataset/Img_A/A_511.png
512,"(np.float64(0.2753239367418952), np.float64(0.712490723779579))",DPO_dataset/Img_A/A_512.png,DPO_dataset/Img_B/B_512.png,DPO_dataset/Img_true/Real_512.png,DPO_dataset/Img_baseline/Baseline_512.png,DPO_dataset/Img_B/B_512.png,DPO_dataset/Img_B/B_512.png
513,"(np.float64(0.21990285053137115), np.float64(0.7994575523102657))",DPO_dataset/Img_A/A_513.png,DPO_dataset/Img_B/B_513.png,DPO_dataset/Img_true/Real_513.png,DPO_dataset/Img_baseline/Baseline_513.png,,
514,"(np.float64(0.2509107105587173), np.float64(0.7995756442588473))",DPO_dataset/Img_A/A_514.png,DPO_dataset/Img_B/B_514.png,DPO_dataset/Img_true/Real_514.png,DPO_dataset/Img_baseline/Baseline_514.png,,
515,"(np.float64(0.43217119028138895), np.float64(0.9576236205787355))",DPO_dataset/Img_A/A_515.png,DPO_dataset/Img_B/B_515.png,DPO_dataset/Img_true/Real_515.png,DPO_dataset/Img_baseline/Baseline_515.png,,
516,"(np.float64(0.35937851762910167), np.float64(0.722659556598626))",DPO_dataset/Img_A/A_516.png,DPO_dataset/Img_B/B_516.png,DPO_dataset/Img_true/Real_516.png,DPO_dataset/Img_baseline/Baseline_516.png,,
517,"(np.float64(0.3262032221545758), np.float64(0.6587635914087947))",DPO_dataset/Img_A/A_517.png,DPO_dataset/Img_B/B_517.png,DPO_dataset/Img_true/Real_517.png,DPO_dataset/Img_baseline/Baseline_517.png,,
518,"(np.float64(0.28618624305200396), np.float64(0.8783550287251226))",DPO_dataset/Img_A/A_518.png,DPO_dataset/Img_B/B_518.png,DPO_dataset/Img_true/Real_518.png,DPO_dataset/Img_baseline/Baseline_518.png,,
519,"(np.float64(0.41634112609836804), np.float64(0.6749616730926704))",DPO_dataset/Img_A/A_519.png,DPO_dataset/Img_B/B_519.png,DPO_dataset/Img_true/Real_519.png,DPO_dataset/Img_baseline/Baseline_519.png,DPO_dataset/Img_B/B_519.png,DPO_dataset/Img_B/B_519.png
520,"(np.float64(0.37941901915600373), np.float64(0.7529932873331175))",DPO_dataset/Img_A/A_520.png,DPO_dataset/Img_B/B_520.png,DPO_dataset/Img_true/Real_520.png,DPO_dataset/Img_baseline/Baseline_520.png,DPO_dataset/Img_B/B_520.png,DPO_dataset/Img_B/B_520.png
521,"(np.float64(0.3504667987536075), np.float64(0.8140795528067314))",DPO_dataset/Img_A/A_521.png,DPO_dataset/Img_B/B_521.png,DPO_dataset/Img_true/Real_521.png,DPO_dataset/Img_baseline/Baseline_521.png,,
522,"(np.float64(0.20230337248523753), np.float64(0.7637741358713406))",DPO_dataset/Img_A/A_522.png,DPO_dataset/Img_B/B_522.png,DPO_dataset/Img_true/Real_522.png,DPO_dataset/Img_baseline/Baseline_522.png,,
523,"(np.float64(0.46857050603892475), np.float64(0.9614959536633224))",DPO_dataset/Img_A/A_523.png,DPO_dataset/Img_B/B_523.png,DPO_dataset/Img_true/Real_523.png,DPO_dataset/Img_baseline/Baseline_523.png,,
524,"(np.float64(0.3394759841488827), np.float64(0.7208803599543648))",DPO_dataset/Img_A/A_524.png,DPO_dataset/Img_B/B_524.png,DPO_dataset/Img_true/Real_524.png,DPO_dataset/Img_baseline/Baseline_524.png,,
525,"(np.float64(0.3635714248848288), np.float64(0.9053203856496099))",DPO_dataset/Img_A/A_525.png,DPO_dataset/Img_B/B_525.png,DPO_dataset/Img_true/Real_525.png,DPO_dataset/Img_baseline/Baseline_525.png,DPO_dataset/Img_A/A_525.png,DPO_dataset/Img_A/A_525.png
526,"(np.float64(0.32373936311461177), np.float64(0.6565390042051794))",DPO_dataset/Img_A/A_526.png,DPO_dataset/Img_B/B_526.png,DPO_dataset/Img_true/Real_526.png,DPO_dataset/Img_baseline/Baseline_526.png,,
527,"(np.float64(0.3546170798688678), np.float64(0.7824418132286036))",DPO_dataset/Img_A/A_527.png,DPO_dataset/Img_B/B_527.png,DPO_dataset/Img_true/Real_527.png,DPO_dataset/Img_baseline/Baseline_527.png,,
528,"(np.float64(0.33767265944949026), np.float64(0.8359858868532811))",DPO_dataset/Img_A/A_528.png,DPO_dataset/Img_B/B_528.png,DPO_dataset/Img_true/Real_528.png,DPO_dataset/Img_baseline/Baseline_528.png,DPO_dataset/Img_B/B_528.png,None
529,"(np.float64(0.16938023774001223), np.float64(0.85765730269842))",DPO_dataset/Img_A/A_529.png,DPO_dataset/Img_B/B_529.png,DPO_dataset/Img_true/Real_529.png,DPO_dataset/Img_baseline/Baseline_529.png,,
530,"(np.float64(0.2422811228924199), np.float64(0.7374852734932122))",DPO_dataset/Img_A/A_530.png,DPO_dataset/Img_B/B_530.png,DPO_dataset/Img_true/Real_530.png,DPO_dataset/Img_baseline/Baseline_530.png,,
531,"(np.float64(0.23453447379119605), np.float64(0.7773787931395679))",DPO_dataset/Img_A/A_531.png,DPO_dataset/Img_B/B_531.png,DPO_dataset/Img_true/Real_531.png,DPO_dataset/Img_baseline/Baseline_531.png,DPO_dataset/Img_A/A_531.png,DPO_dataset/Img_A/A_531.png
532,"(np.float64(0.287440497250925), np.float64(0.7249704313155371))",DPO_dataset/Img_A/A_532.png,DPO_dataset/Img_B/B_532.png,DPO_dataset/Img_true/Real_532.png,DPO_dataset/Img_baseline/Baseline_532.png,,
533,"(np.float64(0.37798137484354805), np.float64(0.7024812048965094))",DPO_dataset/Img_A/A_533.png,DPO_dataset/Img_B/B_533.png,DPO_dataset/Img_true/Real_533.png,DPO_dataset/Img_baseline/Baseline_533.png,DPO_dataset/Img_B/B_533.png,DPO_dataset/Img_B/B_533.png
534,"(np.float64(0.435253294858183), np.float64(0.8041601099071068))",DPO_dataset/Img_A/A_534.png,DPO_dataset/Img_B/B_534.png,DPO_dataset/Img_true/Real_534.png,DPO_dataset/Img_baseline/Baseline_534.png,DPO_dataset/Img_A/A_534.png,DPO_dataset/Img_A/A_534.png
535,"(np.float64(0.3256990113444058), np.float64(0.9584487604925193))",DPO_dataset/Img_A/A_535.png,DPO_dataset/Img_B/B_535.png,DPO_dataset/Img_true/Real_535.png,DPO_dataset/Img_baseline/Baseline_535.png,,
536,"(np.float64(0.23885625251236625), np.float64(0.840561868580917))",DPO_dataset/Img_A/A_536.png,DPO_dataset/Img_B/B_536.png,DPO_dataset/Img_true/Real_536.png,DPO_dataset/Img_baseline/Baseline_536.png,DPO_dataset/Img_B/B_536.png,DPO_dataset/Img_B/B_536.png
537,"(np.float64(0.12943402055245393), np.float64(0.6560163282192739))",DPO_dataset/Img_A/A_537.png,DPO_dataset/Img_B/B_537.png,DPO_dataset/Img_true/Real_537.png,DPO_dataset/Img_baseline/Baseline_537.png,,
538,"(np.float64(0.13088638508841022), np.float64(0.8992818653618742))",DPO_dataset/Img_A/A_538.png,DPO_dataset/Img_B/B_538.png,DPO_dataset/Img_true/Real_538.png,DPO_dataset/Img_baseline/Baseline_538.png,,
539,"(np.float64(0.3560287348290472), np.float64(0.7454611971402885))",DPO_dataset/Img_A/A_539.png,DPO_dataset/Img_B/B_539.png,DPO_dataset/Img_true/Real_539.png,DPO_dataset/Img_baseline/Baseline_539.png,,
540,"(np.float64(0.25677538351709395), np.float64(0.8815539217365645))",DPO_dataset/Img_A/A_540.png,DPO_dataset/Img_B/B_540.png,DPO_dataset/Img_true/Real_540.png,DPO_dataset/Img_baseline/Baseline_540.png,DPO_dataset/Img_A/A_540.png,DPO_dataset/Img_B/B_540.png
541,"(np.float64(0.4413362655946813), np.float64(0.8744522655497233))",DPO_dataset/Img_A/A_541.png,DPO_dataset/Img_B/B_541.png,DPO_dataset/Img_true/Real_541.png,DPO_dataset/Img_baseline/Baseline_541.png,,
542,"(np.float64(0.4257449078895418), np.float64(0.8071744137313881))",DPO_dataset/Img_A/A_542.png,DPO_dataset/Img_B/B_542.png,DPO_dataset/Img_true/Real_542.png,DPO_dataset/Img_baseline/Baseline_542.png,DPO_dataset/Img_A/A_542.png,DPO_dataset/Img_B/B_542.png
543,"(np.float64(0.24087902508823397), np.float64(0.902344569301051))",DPO_dataset/Img_A/A_543.png,DPO_dataset/Img_B/B_543.png,DPO_dataset/Img_true/Real_543.png,DPO_dataset/Img_baseline/Baseline_543.png,,
544,"(np.float64(0.27752452913750103), np.float64(0.6791371924660954))",DPO_dataset/Img_A/A_544.png,DPO_dataset/Img_B/B_544.png,DPO_dataset/Img_true/Real_544.png,DPO_dataset/Img_baseline/Baseline_544.png,,
545,"(np.float64(0.1566272164671316), np.float64(0.9183362147102271))",DPO_dataset/Img_A/A_545.png,DPO_dataset/Img_B/B_545.png,DPO_dataset/Img_true/Real_545.png,DPO_dataset/Img_baseline/Baseline_545.png,DPO_dataset/Img_B/B_545.png,DPO_dataset/Img_A/A_545.png
546,"(np.float64(0.33658656370726847), np.float64(0.7530821899977749))",DPO_dataset/Img_A/A_546.png,DPO_dataset/Img_B/B_546.png,DPO_dataset/Img_true/Real_546.png,DPO_dataset/Img_baseline/Baseline_546.png,,
547,"(np.float64(0.25319441555447375), np.float64(0.7780010609265757))",DPO_dataset/Img_A/A_547.png,DPO_dataset/Img_B/B_547.png,DPO_dataset/Img_true/Real_547.png,DPO_dataset/Img_baseline/Baseline_547.png,DPO_dataset/Img_A/A_547.png,DPO_dataset/Img_A/A_547.png
548,"(np.float64(0.3125235059894974), np.float64(0.827937394295456))",DPO_dataset/Img_A/A_548.png,DPO_dataset/Img_B/B_548.png,DPO_dataset/Img_true/Real_548.png,DPO_dataset/Img_baseline/Baseline_548.png,,
549,"(np.float64(0.31458239862967347), np.float64(0.8814244553244917))",DPO_dataset/Img_A/A_549.png,DPO_dataset/Img_B/B_549.png,DPO_dataset/Img_true/Real_549.png,DPO_dataset/Img_baseline/Baseline_549.png,DPO_dataset/Img_B/B_549.png,DPO_dataset/Img_A/A_549.png
550,"(np.float64(0.22071025943174089), np.float64(0.8219895059487827))",DPO_dataset/Img_A/A_550.png,DPO_dataset/Img_B/B_550.png,DPO_dataset/Img_true/Real_550.png,DPO_dataset/Img_baseline/Baseline_550.png,,
551,"(np.float64(0.20094958598278614), np.float64(0.7478918092065227))",DPO_dataset/Img_A/A_551.png,DPO_dataset/Img_B/B_551.png,DPO_dataset/Img_true/Real_551.png,DPO_dataset/Img_baseline/Baseline_551.png,,
552,"(np.float64(0.4302983526005575), np.float64(0.7906537924361842))",DPO_dataset/Img_A/A_552.png,DPO_dataset/Img_B/B_552.png,DPO_dataset/Img_true/Real_552.png,DPO_dataset/Img_baseline/Baseline_552.png,DPO_dataset/Img_A/A_552.png,DPO_dataset/Img_A/A_552.png
553,"(np.float64(0.24840489015158554), np.float64(0.6910588949100223))",DPO_dataset/Img_A/A_553.png,DPO_dataset/Img_B/B_553.png,DPO_dataset/Img_true/Real_553.png,DPO_dataset/Img_baseline/Baseline_553.png,,
554,"(np.float64(0.21023875165462044), np.float64(0.7569628432881196))",DPO_dataset/Img_A/A_554.png,DPO_dataset/Img_B/B_554.png,DPO_dataset/Img_true/Real_554.png,DPO_dataset/Img_baseline/Baseline_554.png,,
555,"(np.float64(0.3826569881555595), np.float64(0.7623395553546405))",DPO_dataset/Img_A/A_555.png,DPO_dataset/Img_B/B_555.png,DPO_dataset/Img_true/Real_555.png,DPO_dataset/Img_baseline/Baseline_555.png,,
556,"(np.float64(0.3066514112349797), np.float64(0.7860006006315449))",DPO_dataset/Img_A/A_556.png,DPO_dataset/Img_B/B_556.png,DPO_dataset/Img_true/Real_556.png,DPO_dataset/Img_baseline/Baseline_556.png,,
557,"(np.float64(0.45996129241560435), np.float64(0.6847028603974289))",DPO_dataset/Img_A/A_557.png,DPO_dataset/Img_B/B_557.png,DPO_dataset/Img_true/Real_557.png,DPO_dataset/Img_baseline/Baseline_557.png,DPO_dataset/Img_B/B_557.png,DPO_dataset/Img_B/B_557.png
558,"(np.float64(0.2916762864987932), np.float64(0.6375322142435396))",DPO_dataset/Img_A/A_558.png,DPO_dataset/Img_B/B_558.png,DPO_dataset/Img_true/Real_558.png,DPO_dataset/Img_baseline/Baseline_558.png,DPO_dataset/Img_B/B_558.png,DPO_dataset/Img_B/B_558.png
559,"(np.float64(0.39100714519639385), np.float64(0.6626743302212068))",DPO_dataset/Img_A/A_559.png,DPO_dataset/Img_B/B_559.png,DPO_dataset/Img_true/Real_559.png,DPO_dataset/Img_baseline/Baseline_559.png,DPO_dataset/Img_B/B_559.png,DPO_dataset/Img_A/A_559.png
560,"(np.float64(0.14054743456462124), np.float64(0.7775893828981448))",DPO_dataset/Img_A/A_560.png,DPO_dataset/Img_B/B_560.png,DPO_dataset/Img_true/Real_560.png,DPO_dataset/Img_baseline/Baseline_560.png,,
561,"(np.float64(0.17159303928047204), np.float64(0.7709361385018433))",DPO_dataset/Img_A/A_561.png,DPO_dataset/Img_B/B_561.png,DPO_dataset/Img_true/Real_561.png,DPO_dataset/Img_baseline/Baseline_561.png,,
562,"(np.float64(0.3482120424890706), np.float64(0.8073858065296671))",DPO_dataset/Img_A/A_562.png,DPO_dataset/Img_B/B_562.png,DPO_dataset/Img_true/Real_562.png,DPO_dataset/Img_baseline/Baseline_562.png,DPO_dataset/Img_B/B_562.png,DPO_dataset/Img_A/A_562.png
563,"(np.float64(0.3288851184996895), np.float64(0.7742265303160442))",DPO_dataset/Img_A/A_563.png,DPO_dataset/Img_B/B_563.png,DPO_dataset/Img_true/Real_563.png,DPO_dataset/Img_baseline/Baseline_563.png,,
564,"(np.float64(0.27684751297604265), np.float64(0.6090297717119746))",DPO_dataset/Img_A/A_564.png,DPO_dataset/Img_B/B_564.png,DPO_dataset/Img_true/Real_564.png,DPO_dataset/Img_baseline/Baseline_564.png,,
565,"(np.float64(0.14759791703551822), np.float64(0.6783003041659323))",DPO_dataset/Img_A/A_565.png,DPO_dataset/Img_B/B_565.png,DPO_dataset/Img_true/Real_565.png,DPO_dataset/Img_baseline/Baseline_565.png,,
566,"(np.float64(0.3108630914209232), np.float64(0.7678079961607052))",DPO_dataset/Img_A/A_566.png,DPO_dataset/Img_B/B_566.png,DPO_dataset/Img_true/Real_566.png,DPO_dataset/Img_baseline/Baseline_566.png,,
567,"(np.float64(0.18518414372508815), np.float64(0.752848907257078))",DPO_dataset/Img_A/A_567.png,DPO_dataset/Img_B/B_567.png,DPO_dataset/Img_true/Real_567.png,DPO_dataset/Img_baseline/Baseline_567.png,,
568,"(np.float64(0.3701122025001825), np.float64(0.5786447504254996))",DPO_dataset/Img_A/A_568.png,DPO_dataset/Img_B/B_568.png,DPO_dataset/Img_true/Real_568.png,DPO_dataset/Img_baseline/Baseline_568.png,,
569,"(np.float64(0.3939123469694524), np.float64(0.801138409301748))",DPO_dataset/Img_A/A_569.png,DPO_dataset/Img_B/B_569.png,DPO_dataset/Img_true/Real_569.png,DPO_dataset/Img_baseline/Baseline_569.png,DPO_dataset/Img_B/B_569.png,DPO_dataset/Img_B/B_569.png
570,"(np.float64(0.2698297496161433), np.float64(0.8426883109249494))",DPO_dataset/Img_A/A_570.png,DPO_dataset/Img_B/B_570.png,DPO_dataset/Img_true/Real_570.png,DPO_dataset/Img_baseline/Baseline_570.png,,
571,"(np.float64(0.40373344138028133), np.float64(0.7314998965105539))",DPO_dataset/Img_A/A_571.png,DPO_dataset/Img_B/B_571.png,DPO_dataset/Img_true/Real_571.png,DPO_dataset/Img_baseline/Baseline_571.png,DPO_dataset/Img_A/A_571.png,DPO_dataset/Img_A/A_571.png
572,"(np.float64(0.3567478126731182), np.float64(0.7694187168168738))",DPO_dataset/Img_A/A_572.png,DPO_dataset/Img_B/B_572.png,DPO_dataset/Img_true/Real_572.png,DPO_dataset/Img_baseline/Baseline_572.png,,
573,"(np.float64(0.344695317094395), np.float64(0.7123509279541816))",DPO_dataset/Img_A/A_573.png,DPO_dataset/Img_B/B_573.png,DPO_dataset/Img_true/Real_573.png,DPO_dataset/Img_baseline/Baseline_573.png,,
574,"(np.float64(0.33810523587256347), np.float64(0.7601454136032769))",DPO_dataset/Img_A/A_574.png,DPO_dataset/Img_B/B_574.png,DPO_dataset/Img_true/Real_574.png,DPO_dataset/Img_baseline/Baseline_574.png,,
575,"(np.float64(0.2721803682115222), np.float64(0.7465574847377838))",DPO_dataset/Img_A/A_575.png,DPO_dataset/Img_B/B_575.png,DPO_dataset/Img_true/Real_575.png,DPO_dataset/Img_baseline/Baseline_575.png,DPO_dataset/Img_B/B_575.png,DPO_dataset/Img_A/A_575.png
576,"(np.float64(0.33469412032537044), np.float64(0.5380255115200028))",DPO_dataset/Img_A/A_576.png,DPO_dataset/Img_B/B_576.png,DPO_dataset/Img_true/Real_576.png,DPO_dataset/Img_baseline/Baseline_576.png,,
577,"(np.float64(0.23596350669484795), np.float64(0.6647099705531846))",DPO_dataset/Img_A/A_577.png,DPO_dataset/Img_B/B_577.png,DPO_dataset/Img_true/Real_577.png,DPO_dataset/Img_baseline/Baseline_577.png,DPO_dataset/Img_A/A_577.png,DPO_dataset/Img_A/A_577.png
578,"(np.float64(0.16631016131901852), np.float64(0.6971163356042617))",DPO_dataset/Img_A/A_578.png,DPO_dataset/Img_B/B_578.png,DPO_dataset/Img_true/Real_578.png,DPO_dataset/Img_baseline/Baseline_578.png,DPO_dataset/Img_A/A_578.png,DPO_dataset/Img_B/B_578.png
579,"(np.float64(0.3657214187657838), np.float64(0.8713297404530475))",DPO_dataset/Img_A/A_579.png,DPO_dataset/Img_B/B_579.png,DPO_dataset/Img_true/Real_579.png,DPO_dataset/Img_baseline/Baseline_579.png,,
580,"(np.float64(0.3906603324246767), np.float64(0.8090080680040079))",DPO_dataset/Img_A/A_580.png,DPO_dataset/Img_B/B_580.png,DPO_dataset/Img_true/Real_580.png,DPO_dataset/Img_baseline/Baseline_580.png,DPO_dataset/Img_A/A_580.png,DPO_dataset/Img_A/A_580.png
581,"(np.float64(0.38280975349613483), np.float64(0.7742572381640432))",DPO_dataset/Img_A/A_581.png,DPO_dataset/Img_B/B_581.png,DPO_dataset/Img_true/Real_581.png,DPO_dataset/Img_baseline/Baseline_581.png,,
582,"(np.float64(0.19922080839245143), np.float64(0.8369085705769994))",DPO_dataset/Img_A/A_582.png,DPO_dataset/Img_B/B_582.png,DPO_dataset/Img_true/Real_582.png,DPO_dataset/Img_baseline/Baseline_582.png,DPO_dataset/Img_B/B_582.png,DPO_dataset/Img_B/B_582.png
583,"(np.float64(0.45201048531270205), np.float64(0.8585910426136313))",DPO_dataset/Img_A/A_583.png,DPO_dataset/Img_B/B_583.png,DPO_dataset/Img_true/Real_583.png,DPO_dataset/Img_baseline/Baseline_583.png,,
584,"(np.float64(0.2281632190267754), np.float64(0.7361130570653958))",DPO_dataset/Img_A/A_584.png,DPO_dataset/Img_B/B_584.png,DPO_dataset/Img_true/Real_584.png,DPO_dataset/Img_baseline/Baseline_584.png,,
585,"(np.float64(0.301786951521497), np.float64(0.8786972694063696))",DPO_dataset/Img_A/A_585.png,DPO_dataset/Img_B/B_585.png,DPO_dataset/Img_true/Real_585.png,DPO_dataset/Img_baseline/Baseline_585.png,,
586,"(np.float64(0.3069691036527449), np.float64(0.8775099580639155))",DPO_dataset/Img_A/A_586.png,DPO_dataset/Img_B/B_586.png,DPO_dataset/Img_true/Real_586.png,DPO_dataset/Img_baseline/Baseline_586.png,DPO_dataset/Img_A/A_586.png,DPO_dataset/Img_B/B_586.png
587,"(np.float64(0.3032772014992089), np.float64(0.932185233921501))",DPO_dataset/Img_A/A_587.png,DPO_dataset/Img_B/B_587.png,DPO_dataset/Img_true/Real_587.png,DPO_dataset/Img_baseline/Baseline_587.png,,
588,"(np.float64(0.3870378389098327), np.float64(0.729506825933284))",DPO_dataset/Img_A/A_588.png,DPO_dataset/Img_B/B_588.png,DPO_dataset/Img_true/Real_588.png,DPO_dataset/Img_baseline/Baseline_588.png,,
589,"(np.float64(0.21551331113955188), np.float64(0.7319467158727073))",DPO_dataset/Img_A/A_589.png,DPO_dataset/Img_B/B_589.png,DPO_dataset/Img_true/Real_589.png,DPO_dataset/Img_baseline/Baseline_589.png,,
590,"(np.float64(0.20736015236960023), np.float64(0.8483246810980757))",DPO_dataset/Img_A/A_590.png,DPO_dataset/Img_B/B_590.png,DPO_dataset/Img_true/Real_590.png,DPO_dataset/Img_baseline/Baseline_590.png,,
591,"(np.float64(0.1941321158890079), np.float64(0.8118488570000169))",DPO_dataset/Img_A/A_591.png,DPO_dataset/Img_B/B_591.png,DPO_dataset/Img_true/Real_591.png,DPO_dataset/Img_baseline/Baseline_591.png,,
592,"(np.float64(0.421971112753233), np.float64(0.9935775874093031))",DPO_dataset/Img_A/A_592.png,DPO_dataset/Img_B/B_592.png,DPO_dataset/Img_true/Real_592.png,DPO_dataset/Img_baseline/Baseline_592.png,,
593,"(np.float64(0.36419448862807124), np.float64(0.8048724331230629))",DPO_dataset/Img_A/A_593.png,DPO_dataset/Img_B/B_593.png,DPO_dataset/Img_true/Real_593.png,DPO_dataset/Img_baseline/Baseline_593.png,,
594,"(np.float64(0.14834706306850054), np.float64(0.655903231470761))",DPO_dataset/Img_A/A_594.png,DPO_dataset/Img_B/B_594.png,DPO_dataset/Img_true/Real_594.png,DPO_dataset/Img_baseline/Baseline_594.png,,
595,"(np.float64(0.16320012882056045), np.float64(0.7813047515969845))",DPO_dataset/Img_A/A_595.png,DPO_dataset/Img_B/B_595.png,DPO_dataset/Img_true/Real_595.png,DPO_dataset/Img_baseline/Baseline_595.png,,
596,"(np.float64(0.292747454090282), np.float64(0.7771252437196622))",DPO_dataset/Img_A/A_596.png,DPO_dataset/Img_B/B_596.png,DPO_dataset/Img_true/Real_596.png,DPO_dataset/Img_baseline/Baseline_596.png,,
597,"(np.float64(0.47259641148122866), np.float64(0.8164375824449082))",DPO_dataset/Img_A/A_597.png,DPO_dataset/Img_B/B_597.png,DPO_dataset/Img_true/Real_597.png,DPO_dataset/Img_baseline/Baseline_597.png,DPO_dataset/Img_A/A_597.png,None
598,"(np.float64(0.39946816303353966), np.float64(0.8396926520770025))",DPO_dataset/Img_A/A_598.png,DPO_dataset/Img_B/B_598.png,DPO_dataset/Img_true/Real_598.png,DPO_dataset/Img_baseline/Baseline_598.png,DPO_dataset/Img_B/B_598.png,DPO_dataset/Img_B/B_598.png
599,"(np.float64(0.5228668569565625), np.float64(0.8639028953800232))",DPO_dataset/Img_A/A_599.png,DPO_dataset/Img_B/B_599.png,DPO_dataset/Img_true/Real_599.png,DPO_dataset/Img_baseline/Baseline_599.png,,
600,"(np.float64(0.2605334698191305), np.float64(0.8999495443840523))",DPO_dataset/Img_A/A_600.png,DPO_dataset/Img_B/B_600.png,DPO_dataset/Img_true/Real_600.png,DPO_dataset/Img_baseline/Baseline_600.png,,
